video, title, thumbnail, description, hotsted_at, flight_start_time, flight_end_time, labels, metadata:type_1, metadata:type_2,   metadata:type_3, embed_code, id, video_length, video_size, total_plays
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/44/c648d3206c45a6ebebc595dea4d297f4.27774611-b7e7507e-107d-4a88-b14d-8a0f4879710e.flv,Black Horse ribbon cutting,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/44/ff094e992156d760952cadcb07b99788.vlnqhuzzpzqghtejojlr.jpg?co_id=471,Ribbon cutting at the Black Horse Tavern on State Street in Newtown.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/44/9175d4e21029d5de8f4d87aa45b5fca8.27774611-10ed6c18-a8da-4a49-a637-2de8b7945205.mp4?co_id=471,2011-01-29T05:44:12Z,,/news_playlist,News,,,,1142944,28.161,3318700,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/43/165f86b8e440b0482ffaef41f62ca249.28004151-725ce117-c705-4328-9ff0-6c4c249f69f4.flv,Sarah Palin at Plumstead Christian School,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/43/cf369d66fc9ae07f56dcc6b88b5fb13d.mmfoqbrfhyndsmhsvpzk.jpg?co_id=471,,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/43/b3c6bab46fa4ce5a958e72eccd302469.28004151-1ad09f66-4955-4bb2-9cd9-3df169002dbf.mp4?co_id=471,2011-01-29T05:43:58Z,,/news_playlist,News,,,,1142938,223,24118558,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/42/013e6ab32bda6a39f10f1545c69cd630.28011461-7c767e3e-ee13-4bfa-a095-8e8bd29c246d.flv,(v2) Sarah Palin at Plumstead Christian School,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/42/f20748bdc7bc2587362031c6ddd7e43f.xqyqaaoaldvyvodfstig.jpg?co_id=471,,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/42/8b1384e9a41ad7d1231471136f7d252d.28011461-f9b6e012-a403-4a3d-9820-0693faa8b563.mp4?co_id=471,2011-01-29T05:42:50Z,,/news_playlist,News,,,,1142934,223,24146749,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/41/19e8b8bdb20bb1418a1b85cc083673ef.28100011-91d42c81-5647-4824-a99e-2a669ed86ec6.flv,Hopewell Valley Veterans Day Deremony 2010,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/41/6f127634f38fb6fc6cf17fbcaad3b42e.vhphihmpmiqmjelptfze.jpg?co_id=471,,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/41/0a24ab5233c3391b7e346f5affbd9de3.28100011-455836b0-f946-4e6e-a564-ce419b7bdafc.mp4?co_id=471,2011-01-29T05:41:31Z,,/news_playlist,News,,,,1142925,103,11257549,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/40/5b5e3f51c7aec46562a94d16e30240e3.28114941-61849ee4-b325-4d5a-84cd-47adef1d12b7.flv,Hopewell Valley Veterans Ceremony 2010,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/40/bea6ec7cc0a2f0a46e4eb027bef3d77f.zolthnuaekdiqadjxvfm.jpg?co_id=471,,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/40/922ef4262f8c80cb8eb449afaccfa471.28114941-91b02925-4d7c-4631-82c8-d0420209824b.mp4?co_id=471,2011-01-29T05:40:52Z,,/news_playlist,News,,,,1142920,103,11257549,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/40/eca245d6fdf519c66d0a187983dab98e.28210811-dc4420d1-8ee8-4759-bd37-35a491c0accc.flv,Veterans march down Edgewood Road in LMT,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/40/8bd91ac6e2e7659cba5c0ddaf909cd25.ikdvezerpfdfmzfvqonr.jpg?co_id=471,Kevin Treiber. chairman of the Lower Makefield Township Veterans Committee. told the Yardley News that this year's Veterans' Day Parade may not have happened had it not been for donations. Greg Caiola. vice chairman of the Lower Makefield Township Board of Supervisors. said $4.800 was raised by the community to hold the event. The parade was cut from the township budget due to financial issues.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/40/dbb82b85bc4c5c6ab5c5e24661f9efb6.28210811-c6d86a11-89cb-4520-8bb0-02512370a615.mp4?co_id=471,2011-01-29T05:40:29Z,,/news_playlist,News,,,,1142916,69,7569244,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/40/9d3eb8953999312f5b7bb1866a80d9fc.28573981-d2251973-1d12-484f-a278-dbe863fb82ca.flv,Mansion Inn Fire in New Hope,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/40/19b1b834e66555930f06abdc2130d4b4.aoaipwdlcaqjwocpnjuq.jpg?co_id=471,,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/40/44019e1442d0cfe9956d6e5e23b800de.28573981-7c758465-1dab-408b-9f60-04a9f746aaad.mp4?co_id=471,2011-01-29T05:40:08Z,,/news_playlist,News,,,,1142914,96,10334138,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/39/6dcb5fce36377a972044ff489e0d6035.28682091-113173c7-e89f-420f-8f2e-3f384cc9012c.flv,Bell tolls at national veterans cemetery,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/39/0281349320efe4d2d9a7fdaff36e1c78.rilbuoqnxodvnwdpwxar.jpg?co_id=471,UPPER MAKEFIELD -- Two minutes of silence descended on the Washington Crossing National Cemetery Thursday morning. Then a bell tolled 11 times signifying the moment World War I formally ended with the signing of the Armistice at the 11th hour of the 11th day of the 11th month of 1918.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/39/f721d41e89434bfdb148f62d5a5188dd.28682091-6c007361-d1c5-4955-b60c-a2bb60d22445.mp4?co_id=471,2011-01-29T05:39:37Z,,/news_playlist,News,,,,1142908,211,22736019,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/38/646d7dbd2c6f7b4ba09b09f29c6480cf.28747741-3ec9909f-86b9-4791-b7e8-f0bc71b18b51.flv,Fred Caldwell: 'We celebrated all veterans',http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/38/9ae293e96be077ddd56866ba0bbcb531.pexrrmpztougmlocgcxb.jpg?co_id=471,U.S. Navy BN2 Fred Caldwell of Churchville said. "We had a very beautiful ceremony to celebrate the arrival of this cemetery. and we celebrated all veterans present and deceased. This should be an annual function and it will grow as the cemetery grows." Caldwell was talking about the Inaugural Veterans Day Observance at Washington Crossing National Cemetery on Thursday. Nov. 11.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/38/74baf75bc0c33d4e02159375152a1a1d.28747741-da144d97-2f76-4d48-9cb9-1807f89fbb3c.mp4?co_id=471,2011-01-29T05:38:20Z,,/news_playlist,News,,,,1142900,118,12816025,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/37/e0e15b258e7009020b5b7fffbc4dc3e1.29920031-e4646048-5e0a-4a93-b7f4-61ee84985a03.flv,Yardley Business Association showcase draws 100 ,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/37/e2d7e03bc57874941a13015d49754397.micuexoeqzjinemzjgjm.jpg?co_id=471,The Yardley Business Assocation (YBA) hosted the 2nd Annual Holiday Business Showcase at the Yardley Community Centre on Nov. 13.  Many of the attendees were participating in Landmark Town's "Passport to Main Street." Yardley Borough was one of four stops on the trolly trip. Peter Toft of the YBA directed folks from Buttonwood Park to the centre. About 100 people attended the downtown event. ,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/37/415d0146f2150ccbb1a2a8186fd71ccb.29920031-0de60260-2a8a-456a-be10-fca80e9cb04f.mp4?co_id=471,2011-01-29T05:37:43Z,,/news_playlist,News,,,,1142892,190,20531372,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/36/8f1b8fc4f33b1705df177e1631f70079.29971451-001e495d-07e2-4f27-9ddf-21a4baa691fc.flv,Should Obamacare be repealed?,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/36/ae80d091625fa3edc5a3c20f59d187d7.nuelqlsfmzpkvzfkgapj.jpg?co_id=471,Shoppers at McCaffrey's Supermarket in Yardley were part of our weekly feature. Word on the Street. The question asked was: "Should Obamacare be repealed?" One woman said 'Yes' because she likes to have healthcare choices. One man said 'No' because 40 million Americans are without health insurance.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/36/0ffe43003520e4ecd1fae7c93920df16.29971451-0063103d-5c00-4e03-b117-e1ba03f6ff59.mp4?co_id=471,2011-01-29T05:36:40Z,,/news_playlist,News,,,,1142885,220,23755813,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/35/3cb63915cce00098ecc331377e642666.31229201-fb67854f-5f24-46fe-8456-c758b2f7ec6c.flv,Danny Quill receives letter from President Obama,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/35/d75835a8c504be17dafdef7474df00ea.kevlositaylljfmrsccu.jpg?co_id=471,It's not everyday you get a letter from President Obama. But. Danny Quill. a World War II veteran. did. Danny. who lives in Morrisville Borough. is practically a celebrity in the area. He boasts that he is the oldest VFW and American Legion member in Yardley. A framed copy of the letter was presented to him at the Veterans Day ceremony in Yardley Borough. On Feb. 15. 2011. Danny will turn 96.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/35/f8faac0fdb201c3d60fdbf3b3747609d.31229201-3df31502-fd47-4c71-9385-61f9f9d866c1.mp4?co_id=471,2011-01-29T05:35:20Z,,/news_playlist,News,,,,1142874,168,18182814,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/34/1b5ae89ac6b9345814b6eed58f6bad5f.31924961-eb681026-08d6-4e7b-9eea-4251eca40131.flv,How can teenage substance abuse be prevented?,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/34/58bc6e373d8a81d234d5fea3c555aa92.fzkneoecsqteecajhrux.jpg?co_id=471,Seven people on State Street in Newtown were asked what can be done to prevent teenage substance abuse. Continued education was one of the ideas suggested by some folks. One resident said being connected with your children is important. A teenager recommended the formation of a group "where kids can go and do fun stuff that's not drug related...so they don't have to resort to drugs...",http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/34/de2970179e372ec6a6c366d7ced1fa26.31924961-643594d5-ed81-419d-88f8-89e63f2b6f7e.mp4?co_id=471,2011-01-29T05:34:18Z,,/news_playlist,News,,,,1142867,155,16746140,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/33/58374243631417e262072e0d8fd2ec86.31970461-aa29fb35-f32e-4aae-ac81-ec0a2b7db833.flv,The Great Gobbler of Bucks County,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/33/fd26f264bb1ef55c2bc813725748d112.xxwyyrpjbgkdtoufxzuf.jpg?co_id=471,One thousand turkeys are a lot of turkeys. That's how many are sold in April at Davis Feed Mills in Rushland. They arrive when they are a day old. There's a three-turky minimum. Some folks will buy 20 baby turkeys. which when grown. will supply a whole family with Thanksgiving dinner. Other turkeys remain as pets. The Great Gobbler Contest is held in November. This year's winner is Ken Warfield.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/33/53996700f209af6d2bf2b0dda8146dbf.31970461-407b37ed-b422-4e41-8f97-3b4ded710b94.mp4?co_id=471,2011-01-29T05:33:25Z,,/news_playlist,News,,,,1142861,153,16570695,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/32/bd02a2fb97f8ae6c1b61afad41cac00e.32127241-a2ad829f-06fe-470e-9373-ab538ff57a71.flv,Quarry Quagmire: fast loud trucks,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/32/d5729feedfb1bd5fe9dda23ced79f6d1.bbutmqalapthkuhyacfg.jpg?co_id=471,,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/32/ded0ef92c9719e597d1348f0d3183723.32127241-33b6027a-b411-4e56-b9fe-83ff6f8cd10b.mp4?co_id=471,2011-01-29T05:32:32Z,,/news_playlist,News,,,,1142853,68,7361440,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/32/1b7f210ebd5b62d615de690bbb25e3e3.34083311-d476e3a2-a7df-41c9-917b-a1aee7073e59.flv,What is your favorite all-time movie?,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/32/63a481cc92cc7b659862d99086ede570.rywtuqinwblgqjmeocmf.jpg?co_id=471,We asked shoppers at McCaffrey's Supermarket in Yardley what their favorite all-time movie is. One woman said "The Notebook" because it depicts love at its best. One man said he likes the original "Time Machine" because it is thought-provoking. Starring Amy Patterson. Joseph Norton. Howard Spencer. Louis Somma. George Garrison and Kristi Guglietta.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/32/07a44daa472511b7949d9987697babf0.34083311-3909d52c-d975-4701-8226-445231e2d3fc.mp4?co_id=471,2011-01-29T05:32:10Z,,/news_playlist,News,,,,1142849,127,13778253,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/31/34d344b3716364d01f9a43dc2bf1e9d3.35366431-ee69dec0-ef0b-4252-9773-716cc975f0df.flv,Yardley wishes shared with Santa at Old Library ,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/31/af243d2f6b37602a2c0104ad77537c06.jmhtdkfuuftaeuweplhv.jpg?co_id=471,A star shined brightly above Yardley Borough as about 250 folks. including pint-sized people. turned out to see the illlumination of the official Christmas tree and visit with Santa Claus on Friday. Nov. 26. Among the kids who came to see him were Paige and Liam Halligan; Carly Michel; Daniel Roach and Ciara Rago. Even Lainey Angove. 14 months old. was there. ,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/31/7b60c3b65c54805ec3fbed353471be2a.35366431-3648be7a-2c0a-4277-b092-eba7598732c4.mp4?co_id=471,2011-01-29T05:31:28Z,,/news_playlist,News,,,,1142845,125,13605883,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/30/c6b9e05c0a8521c2c35b1e94f32ca75c.35390581-0e7c83a7-b968-4dce-826e-96c743828610.flv,James Murray writes Images of Morrisville,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/30/da4fcb3ff03e910925a10adab93196b4.avjvaswyjvhvulrdgnkm.jpg?co_id=471,"Images of Morrisville." a book by Morrisville native James Murray. is on sale in four locations in Morrisville: The Squirrel's Nest on West Bridge Street. Cunningham's Hardware Store on Pennsylvania Avenue. Burns Pharmacy on Pennsylvania Avenue and Historic Summerseat at Legion and Hillcrest avenues. It was once the home of two signers of the Declaration of Independence and the Constitution. ,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/30/5cfc57bb8cbcbcf88706691eb3b13194.35390581-be25aeb2-dd08-44ef-b2ae-ce08b0085a48.mp4?co_id=471,2011-01-29T05:30:42Z,,/news_playlist,News,,,,1142832,255,27514767,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/29/35c6ed5773ee6c2622adf05ce464d594.36377601-d700bb65-c0d0-4b61-8941-46650f6ef6b7.flv,Should NASA decrease its astronaut corps?,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/29/28e20b276b1acad80e6f2fa0dbf9d96d.urksovoapltgepqocomz.jpg?co_id=471,We asked shoppers on State Street in Newtown Borough whether NASA's 64-member astronaut corps should be decreased. One woman said the corps should be increased. Another one said she thought NASA should tighten its belt like others have.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/29/1eb93561d5f0b1adafc3bfd38078418f.36377601-b759082e-71e7-4b07-ba14-c3d80d028881.mp4?co_id=471,2011-01-29T05:29:30Z,,/news_playlist,News,,,,1142828,125,13557281,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/28/a8886aebdd59915eb4e8dd7e1f7ccdef.36381711-29dbc790-1472-4cda-8eb1-c8a1bebe651f.flv,Holiday rush: Candy cane hunt in Newtown,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/28/a5311ed53d052623d22a077c75865ae1.lkydgpjaegiwgclpfiin.jpg?co_id=471,Here's a new way to look at the holiday rush. Newtown Township Parks and Recreation held its annual Candy Cane Hunt. which sent kids scrambling across the fields at Roberts Ridge Park in search of the hard candy holiday treat.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/28/420443496b1a7329123113840e988ed9.36381711-21f6d82e-461d-4b9d-aaa9-889102dd3742.mp4?co_id=471,2011-01-29T05:28:58Z,,/news_playlist,News,,,,1142820,210,22565501,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/27/235c8ceaa430329bc92efd6fee8c38c0.36618571-5fd38803-af44-4b12-b443-cdede5a1bc8f.flv,Pennington Holiday Walk 2010,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/27/ec1fded1afd4f1282f8cabba463cbc6a.auqsqcgravgypfzsxtlq.jpg?co_id=471,,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/27/a44f53f71187663367d4e7ec541b0f9a.36618571-a2b3d0b0-eae4-450d-9bce-595ec83cdac2.mp4?co_id=471,2011-01-29T05:27:31Z,,/news_playlist,News,,,,1142806,66,7262416,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/27/6b674976e8ae129b3104a670ba0f59f5.36763041-043c171e-c754-4f23-9ab2-55570450ae30.flv,Holiday Shopping: Witch List,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/27/312c841ba22fc409c7e10f2dea5db2a0.awebqzwztkvshssyholo.jpg?co_id=471,,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/27/35dfe6f139442a15b0516ddd0c71ab21.36763041-adf90e04-0203-40af-a972-bb9026db68d4.mp4?co_id=471,2011-01-29T05:27:03Z,,/news_playlist,News,,,,1142802,231,24757831,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/26/adc4deedfc33bd89e611a88abb29f54c.38546491-5d0e68e5-5efc-4b25-b243-326452986691.flv,Tim Lohan/Eagle Fire Co/New Hope,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/26/7a34da53877c220d0f1f46663dcc8c1b.oyltbpufvlyhblvknivp.jpg?co_id=471,,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/26/f4eb975d8ff051a5773a9d7cc2c4d355.38546491-a97a5505-740c-49b1-9817-db58bab90650.mp4?co_id=471,2011-01-29T05:26:05Z,,/news_playlist,News,,,,1142794,63,6877917,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/25/a9d07dc0a1d71b560f71a2275cf2d7d0.38841811-e74e8ba3-c6e2-4b7d-8ccb-3e8d3a761e34.flv,MediMedia collects bikes for Toys for Tots ,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/25/64a256bf821c06c7ec336bb722307cbc.mqbowbbrasltovzyxnak.jpg?co_id=471,Bundled up in winter coats. warm gloves and hats. employees of MediMedia in Lower Makefield Corporate Center South braved the bitter windy air Dec. 14 to participate in the annual U.S. Marines Reserve Toys for Tots program. Over 600 toys and 900 bikes were collected. A motorcade and caravan included the Frathernal Order of Police (F.O.P.) Pa. State Lodge and the Lower Makefield Township Police. ,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/25/3c76c674a0dc826448f0606119e4033c.38841811-fef66d20-7211-49cd-b018-fd596886a6e7.mp4?co_id=471,2011-01-29T05:25:38Z,,/news_playlist,News,,,,1142789,136,14730020,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/24/9530388510800de998e9a82d7fb37fce.38872091-6373dbdb-bb62-4f00-ba69-8bd08cf8ce9d.flv,Joe Hogan salutes audience at Wasthington Crossing,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/25/8b85333dc03ebb8cee53ac88bb0dda51.csuncohcvwdxapssvnrv.jpg?co_id=471,Joe Hogan. vice president of the Guardians of the National Cemetery. the official support committee for the cemetery. saluted. "I thank everyone of the people who stepped up to the plate." he said about the folks who turned out to place wreaths on the gravesites of veterans at Washington Crossing. Hogan said 1500 wreaths were donated for the Wreaths Across America ceremony held Dec. 11.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/24/cb12d078dd29b24b41e2ba54ad96b764.38872091-234ef849-60d8-4ee7-ae8a-71839782447b.mp4?co_id=471,2011-01-29T05:25:00Z,,/news_playlist,News,,,,1142785,131,14207394,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/24/42f247b739b91e331662eb2a73f9c310.38875201-d40f71aa-dfff-45ea-888a-f11e9b3ef99c.flv,Wreaths placed at Washington Crossing cemetery,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/24/90ccd876e11c4bf160816e53a23e97f1.qazqqliifcmeqvmjafty.jpg?co_id=471,At a solemn ceremony on Dec. 11. evergreen wreaths with bright red bows were laid at the base of a flagpole and at the more than 1.500 gravesites at the Washington Crossing National Cemetery. The event marked the first time the Wreaths Across America  project took place there. Ray Reinard. a Boy Scout in Troop 99. placed a wreath on a veteran's grave. "I felt honored to be a part of this.",http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/24/394956273186027fbec0d5f343aa8ec2.38875201-bd94aea3-4852-4b56-91b9-9d15bf0cb9b5.mp4?co_id=471,2011-01-29T05:24:21Z,,/news_playlist,News,,,,1142778,136,14726369,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/23/7a7001dfe088fa8dbe2900f6eb0574e8.39232481-32b92741-7612-4a5d-a296-a2b7d5d36e90.flv,Pennsbury Falconairs perform at board meeting,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/23/e186aff2187d24c7357b33bbe356f504.havioyimioexsdnmqlhi.jpg?co_id=471,The Pennsbury Falconairs womens choir performed at the Pennsbury School Board meeting on Monday. Dec. 6. The group is a contender in this year's WBEB (B101) Christmas Choir Competition,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/23/652e8e69bfb5d4cf52bad34acefd8e95.39232481-2d7bf31f-a5a3-4ccf-b66a-7a027be858ff.mp4?co_id=471,2011-01-29T05:23:14Z,,/news_playlist,News,,,,1142771,193,20830348,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/21/34c75088cc44dfef65ad39444aca21ba.40357431-5976841e-f975-443b-be3b-e54c6f792643.flv,Limited-access boat ramp dedicated at Crossing,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/21/f98a382bb3bf892970f37973e0d00108.zgquncrholytybqwnpir.jpg?co_id=471,Officials from the Delaware River Joint Toll Bridge Commission joined leaders of Washington Crossing Historic Park and the Upper Makefield Fire Company in dedicating a limited-access boat ramp at Washington Crossing Park. The commission presentedthe keys to the ramp to the park and emergency officials who will use it for river rescues and the annual Christmas Day re-enactment.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/21/3a654ac9c63e7eb3786e0e1f4fafe89d.40357431-1f32364a-334e-474f-81d5-717416f2de83.mp4?co_id=471,2011-01-29T05:21:51Z,,/news_playlist,News,,,,1142760,190,20525552,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/20/ed77ef38baa06ad5730a37a2138e1d20.40376411-1a06fbd6-506b-44c8-8340-5afad2c15ffc.flv,World Trade Center remnant arrives at Eagle,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/20/ed0a57c794e39decdc3abc6a47fe25b5.lipdkqnaegfbwjaaslic.jpg?co_id=471,With sirens wailing. a steel remnant from the World Trade Center arrived at the New Hope Eagle Fire Company on Dec. 18. a gift to the Delaware Valley Fire Museum. Inc. from the Terry Farrell Firefighters Fund. The steel beam is being dedicated to the memory of those 343 brave firemen and other first responders who entered the twin towers and did not come out alive.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/20/f604dcb469318ce1cd8d3cf7fe291a81.40376411-a4775c2f-60fa-4864-9b81-52cb07338862.mp4?co_id=471,2011-01-29T05:20:48Z,,/news_playlist,News,,,,1142749,338,36278142,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/18/574b5605e3e1e36d9ec4fc8a6c324567.41063271-48a19b67-2174-4c75-a039-c5ffdde0c3e1.flv,Washington and troops rehearse for crossing,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/18/e5a7acdf1d8c1327b5ce641f0186e527.ynixewqlievvoccvzvrb.jpg?co_id=471,The general and his troops row across the Delaware to New Jersey in preparation for the Christmas crossing at Washington Crossing Historic Park. ,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/18/2e307d12a67016328af04f4371a51182.41063271-51ab3ebe-7ea4-4d08-b8fa-a20ff491eeb8.mp4?co_id=471,2011-01-29T05:18:56Z,,/news_playlist,News,,,,1142739,102,11077755,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/18/a6d9d5c9203a25c7899cfdd85039439f.41096031-6bee2fd0-56e8-4c18-a309-8877b3bb917d.flv,Winter Wonderland,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/18/9593f30ae28f0c5877b733b4ae6ec918.uiqxcebsyuysyryqdtvq.jpg?co_id=471,Yardley's Lake Afton becomes even more picturesque as skaters take advantage of the winter weather on Saturday. Dec. 18. Starring Jeff Shapiro. Cole Long. Adam Shapiro. Gary Rago. Ciara Rago and Alana Rago. ,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/18/48b61a46524dc06aa34aea291d7a7291.41096031-92809c42-9a33-46ea-bd1a-4afb6560d3da.mp4?co_id=471,2011-01-29T05:18:20Z,,/news_playlist,News,,,,1142735,65,7128515,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/17/c3a856b251d077e52ed45c5312321ebb.41436031-b3340d56-d5d8-40a0-86cf-b823349256f0.flv,Word on the Street; Cliff Lee back with Phils?,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/17/d4eb4760fabe73caf6452dbf905c9879.watecsqqnxbgijkapqsm.jpg?co_id=471,How will the Phillies do with Cliff Lee back? This question was posed along Newtown Borough's State Street on Sunday. Dec. 19. Many local residents said the Phillies' pitching staff would lead to their success. Starring: Eddie Legoff. Dan Dinneen. Steve Ross. Pat Dunleavy and Richard Shusterman.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/30/2011/01/29/05/17/6f0b51dc3fe54c94bf836ac11d97319a.41436031-d985ddcd-a7cf-459d-9207-6659cf45d90c.mp4?co_id=471,2011-01-29T05:17:58Z,,/news_playlist,News,,,,1142731,53.019,5846718,
